timestamp [s];actual_current [A];target_current [A];timestep [us];motor_torque [N.m];encoder_paddle_pos [deg];speed estimate [deg/s];speed estimate hall [deg/s];acc estimate [deg/s^2];acc estimate hall [deg/s^2];hall_voltage [V];est angle hall [deg];filtered hall speed [deg/s];filtered hall acc [deg/s^2];cutoff freq [Hz];stiffness [N.m/deg];damping [N.m/deg];rest position [deg];ref_pos [deg];k_p;k_d;k_i;set PID 0/1;error;integral;derivative;led_0 [0.0-1.0];led_1 [0.0-1.0];led_2 [0.0-1.0];led_3 [0.0-1.0]
53.76525;-0.0005725201918;0;350;0;-2.150390625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.76595;-0.0005725201918;0;350;0;-2.162109375;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.767;-0.0005725201918;0;350;0;-2.162109375;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.76805;-0.0005725201918;0;350;0;-2.16796875;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.7691;-0.0005725201918;0;350;0;-2.16796875;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.77015;-0.0005725201918;0;350;0;-2.16796875;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.7712;-0.0005725201918;0;350;0;-2.15625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.7719;-0.0005725201918;0;350;0;-2.150390625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.77295;-0.0005725201918;0;350;0;-2.150390625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.774;-0.0005725201918;0;350;0;-2.1328125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.77505;-0.0005725201918;0;350;0;-2.1328125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.7761;-0.0005725201918;0;350;0;-2.1328125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.77715;-0.0005725201918;0;350;0;-2.1328125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.7782;-0.0005725201918;0;350;0;-2.1328125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.7789;-0.0005725201918;0;350;0;-2.1328125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.77995;-0.0005725201918;0;350;0;-2.14453125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.781;-0.0005725201918;0;350;0;-2.16796875;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.78205;-0.0005725201918;0;350;0;-2.19140625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.7831;-0.0005725201918;0;350;0;-2.203125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.78415;-0.0005725201918;0;350;0;-2.220703125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.7852;-0.0005725201918;0;350;0;-2.220703125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.7859;-0.0005725201918;0;350;0;-2.220703125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.78695;-0.0005725201918;0;350;0;-2.220703125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.788;-0.0005725201918;0;350;0;-2.220703125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.78905;-0.0005725201918;0;350;0;-2.21484375;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.7901;-0.0005725201918;0;350;0;-2.208984375;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.79115;-0.0005725201918;0;350;0;-2.203125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.7922;-0.0005725201918;0;350;0;-2.19140625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.7929;-0.0005725201918;0;350;0;-2.185546875;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.79395;-0.0005725201918;0;350;0;-2.1796875;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.795;-0.0005725201918;0;350;0;-2.173828125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.79605;-0.0005725201918;0;350;0;-2.15625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.7971;-0.0005725201918;0;350;0;-2.1328125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.79815;-0.0005725201918;0;350;0;-2.109375;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.79885;-0.0005725201918;0;350;0;-2.103515625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.7999;-0.0005725201918;0;350;0;-2.080078125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.80095;-0.0005725201918;0;350;0;-2.080078125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.802;-0.0005725201918;0;350;0;-2.0625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.80305;-0.0005725201918;0;350;0;-2.044921875;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.8041;-0.0005725201918;0;350;0;-2.044921875;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.80515;-0.0005725201918;0;350;0;-2.0390625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.80585;-0.0005725201918;0;350;0;-2.0390625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.8069;-0.0005725201918;0;350;0;-2.05078125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.80795;-0.0005725201918;0;350;0;-2.0625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.809;-0.0005725201918;0;350;0;-2.080078125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.81005;-0.0005725201918;0;350;0;-2.0859375;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.8111;-0.0005725201918;0;350;0;-2.09765625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.81215;-0.0005725201918;0;350;0;-2.0859375;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.81285;-0.0005725201918;0;350;0;-2.080078125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.8139;-0.0005725201918;0;350;0;-2.056640625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.81495;-0.0005725201918;0;350;0;-2.044921875;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.816;-0.0005725201918;0;350;0;-2.0390625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.81705;-0.0005725201918;0;350;0;-2.0390625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.8181;-0.0005725201918;0;350;0;-2.02734375;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.81915;-0.0005725201918;0;350;0;-2.015625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.81985;-0.0005725201918;0;350;0;-2.009765625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.8209;-0.0005725201918;0;350;0;-2.00390625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.82195;-0.0005725201918;0;350;0;-2.00390625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.823;-0.0005725201918;0;350;0;-2.009765625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.82405;-0.0005725201918;0;350;0;-2.02734375;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.8251;-0.0005725201918;0;350;0;-2.05078125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.8258;-0.0005725201918;0;350;0;-2.07421875;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.82685;-0.0005725201918;0;350;0;-2.103515625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.8279;-0.0005725201918;0;350;0;-2.14453125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.82895;-0.0005725201918;0;350;0;-2.185546875;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.83;-0.0005725201918;0;350;0;-2.2265625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.83105;-0.0005725201918;0;350;0;-2.244140625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.8321;-0.0005725201918;0;350;0;-2.26171875;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.8328;-0.0005725201918;0;350;0;-2.2734375;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.83385;-0.0005725201918;0;350;0;-2.291015625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.8349;-0.0005725201918;0;350;0;-2.302734375;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.83595;-0.0005725201918;0;350;0;-2.302734375;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.837;-0.0005725201918;0;350;0;-2.296875;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.83805;-0.0005725201918;0;350;0;-2.279296875;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.8391;-0.0005725201918;0;350;0;-2.2734375;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.8398;-0.0005725201918;0;350;0;-2.2734375;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.84085;-0.0005725201918;0;350;0;-2.2734375;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.8419;-0.0005725201918;0;350;0;-2.2734375;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.84295;-0.0005725201918;0;350;0;-2.2734375;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.844;-0.0005725201918;0;350;0;-2.267578125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.84505;-0.0005725201918;0;350;0;-2.25;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.8461;-0.0005725201918;0;350;0;-2.232421875;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.8468;-0.0005725201918;0;350;0;-2.220703125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.84785;-0.0005725201918;0;350;0;-2.197265625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.8489;-0.0005725201918;0;350;0;-2.185546875;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.84995;-0.0005725201918;0;350;0;-2.185546875;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.851;-0.0005725201918;0;350;0;-2.197265625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.85205;-0.0005725201918;0;350;0;-2.21484375;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.85275;-0.0005725201918;0;350;0;-2.2265625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.8538;-0.0005725201918;0;350;0;-2.232421875;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.85485;-0.0005725201918;0;350;0;-2.23828125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.8559;-0.0005725201918;0;350;0;-2.232421875;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.85695;-0.0005725201918;0;350;0;-2.21484375;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.858;-0.0005725201918;0;350;0;-2.1796875;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.85905;-0.0005725201918;0;350;0;-2.138671875;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.85975;-0.0005725201918;0;350;0;-2.103515625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.8608;-0.0005725201918;0;350;0;-2.05078125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.86185;-0.0005725201918;0;350;0;-2.00390625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.8629;-0.0005725201918;0;350;0;-1.95703125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.86395;-0.0005725201918;0;350;0;-1.921875;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.865;-0.0005725201918;0;350;0;-1.8984375;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.86605;-0.0005725201918;0;350;0;-1.875;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.86675;-0.0005725201918;0;350;0;-1.869140625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.8678;-0.0005725201918;0;350;0;-1.86328125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.86885;-0.0005725201918;0;350;0;-1.8515625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.8699;-0.0005725201918;0;350;0;-1.845703125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.87095;-0.0005725201918;0;350;0;-1.833984375;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.872;-0.0005725201918;0;350;0;-1.81640625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.87305;-0.0005725201918;0;350;0;-1.810546875;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.87375;-0.0005725201918;0;350;0;-1.798828125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.8748;-0.0005725201918;0;350;0;-1.787109375;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.87585;-0.0005725201918;0;350;0;-1.787109375;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.8769;-0.0005725201918;0;350;0;-1.798828125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.87795;-0.0005725201918;0;350;0;-1.822265625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.879;-0.0005725201918;0;350;0;-1.83984375;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.88005;-0.0005725201918;0;350;0;-1.86328125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.88075;-0.0005725201918;0;350;0;-1.869140625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.8818;-0.0005725201918;0;350;0;-1.8984375;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.88285;-0.0005725201918;0;350;0;-1.927734375;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.8839;-0.0005725201918;0;350;0;-1.951171875;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.88495;-0.0005725201918;0;350;0;-1.974609375;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.886;-0.0005725201918;0;350;0;-1.998046875;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.8867;-0.0005725201918;0;350;0;-2.015625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.88775;-0.0005725201918;0;350;0;-2.044921875;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.8888;-0.0005725201918;0;350;0;-2.07421875;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.88985;-0.0005725201918;0;350;0;-2.091796875;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.8909;-0.0005725201918;0;350;0;-2.109375;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.89195;-0.0005725201918;0;350;0;-2.115234375;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.893;-0.0005725201918;0;350;0;-2.126953125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.8937;-0.0005725201918;0;350;0;-2.126953125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.89475;-0.0005725201918;0;350;0;-2.138671875;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.8958;-0.0005725201918;0;350;0;-2.14453125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.89685;-0.0005725201918;0;350;0;-2.15625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.8979;-0.0005725201918;0;350;0;-2.16796875;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.89895;-0.0005725201918;0;350;0;-2.173828125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.9;-0.0005725201918;0;350;0;-2.1796875;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.9007;-0.0005725201918;0;350;0;-2.185546875;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.90175;-0.0005725201918;0;350;0;-2.1796875;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.9028;-0.0005725201918;0;350;0;-2.1796875;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.90385;-0.0005725201918;0;350;0;-2.162109375;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.9049;-0.0005725201918;0;350;0;-2.16796875;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
